18.6000		20.9228		12.8730
18.7000		20.9501		12.8695
18.8000		20.9773		12.8661
18.9000		21.0046		12.8627
19.0000		21.0318		12.8594
19.1000		21.0590		12.8561
19.2000		21.0861		12.8528
19.3000		21.1132		12.8495
19.4000		21.1403		12.8463
19.5000		21.1673		12.8432
19.6000		21.1943		12.8400
19.7000		21.2212		12.8369
19.8000		21.2482		12.8339
19.9000		21.2751		12.8308
20.0000		21.3019		12.8278
20.1000		21.3288		12.8249
20.2000		21.3555		12.8219
20.3000		21.3823		12.8190
20.4000		21.4090		12.8161
20.5000		21.4357		12.8133
20.6000		21.4624		12.8105
20.7000		21.4890		12.8077
20.8000		21.5156		12.8050
20.9000		21.5421		12.8022
21.0000		21.5687		12.7996
21.1000		21.5952		12.7969
21.2000		21.6216		12.7943
21.3000		21.6481		12.7917
21.4000		21.6745		12.7891
21.5000		21.7008		12.7865
21.6000		21.7272		12.7840
21.7000		21.7535		12.7815
21.8000		21.7797		12.7791
21.9000		21.8060		12.7766
22.0000		21.8322		12.7742
22.1000		21.8583		12.7718
22.2000		21.8845		12.7695
22.3000		21.9106		12.7671
22.4000		21.9367		12.7648
22.5000		21.9627		12.7625
22.6000		21.9887		12.7603
22.7000		22.0147		12.7580
22.8000		22.0407		12.7558
22.9000		22.0666		12.7537
23.0000		22.0925		12.7515
23.1000		22.1184		12.7494
23.2000		22.1442		12.7472
23.3000		22.1700		12.7451
23.4000		22.1958		12.7431
23.5000		22.2215		12.7410
23.6000		22.2472		12.7390
23.7000		22.2729		12.7370
23.8000		22.2986		12.7350
23.9000		22.3242		12.7331
24.0000		22.3498		12.7311
24.1000		22.3754		12.7292
24.2000		22.4009		12.7273
24.3000		22.4264		12.7254
24.4000		22.4519		12.7236
24.5000		22.4774		12.7217
24.6000		22.5028		12.7199
24.7000		22.5282		12.7181
24.8000		22.5535		12.7164
24.9000		22.5789		12.7146
25.0000		22.6042		12.7129
25.1000		22.6295		12.7112
25.2000		22.6547		12.7095
25.3000		22.6799		12.7078
25.4000		22.7051		12.7061
25.5000		22.7303		12.7045
25.6000		22.7554		12.7028
25.7000		22.7805		12.7012
25.8000		22.8056		12.6996
25.9000		22.8307		12.6981
26.0000		22.8557		12.6965
26.1000		22.8807		12.6950
26.2000		22.9057		12.6934
26.3000		22.9306		12.6919
26.4000		22.9556		12.6904
26.5000		22.9805		12.6890
26.6000		23.0053		12.6875
26.7000		23.0302		12.6861
26.8000		23.0550		12.6846
26.9000		23.0798		12.6832
27.0000		23.1045		12.6818
