0           	0.2         	0           
0.04        	0.199631    	-0.00922662 
0.08        	0.19885     	-0.0195332  
0.12        	0.197614    	-0.0308801  
0.16        	0.195885    	-0.043226   
0.2         	0.193624    	-0.056528   
0.24        	0.190795    	-0.0707413  
0.28        	0.187362    	-0.0858201  
0.32        	0.183293    	-0.101717   
0.36        	0.178558    	-0.118383   
0.4         	0.173127    	-0.135769   
0.44        	0.166974    	-0.153823   
0.48        	0.160074    	-0.172493   
0.52        	0.152405    	-0.191728   
0.56        	0.143946    	-0.211473   
0.6         	0.134679    	-0.231673   
0.64        	0.124588    	-0.252275   
0.68        	0.11366     	-0.273222   
0.72        	0.101881    	-0.29446    
0.76        	0.0892439   	-0.315932   
0.8         	0.0757406   	-0.337582   
0.84        	0.0613665   	-0.359354   
0.88        	0.0461188   	-0.381192   
0.92        	0.0299971   	-0.403041   
0.96        	0.0130033   	-0.424845   
1           	-0.00485866 	-0.44655    
1.04        	-0.0235827  	-0.468102   
1.08        	-0.0431606  	-0.489447   
1.12        	-0.0635819  	-0.510534   
1.16        	-0.0848344  	-0.53131    
1.2         	-0.106903   	-0.551728   
1.24        	-0.129773   	-0.571738   
1.28        	-0.153425   	-0.591294   
1.32        	-0.177839   	-0.61035    
1.36        	-0.202993   	-0.628865   
1.4         	-0.228865   	-0.646797   
1.44        	-0.25543    	-0.664107   
1.48        	-0.28266    	-0.68076    
1.52        	-0.310529   	-0.696721   
1.56        	-0.339007   	-0.71196    
1.6         	-0.368065   	-0.726447   
1.64        	-0.397671   	-0.740157   
1.68        	-0.427794   	-0.753068   
1.72        	-0.4584     	-0.765159   
1.76        	-0.489457   	-0.776414   
1.8         	-0.52093    	-0.786817   
1.84        	-0.552784   	-0.796359   
1.88        	-0.584985   	-0.805031   
1.92        	-0.617498   	-0.812828   
1.96        	-0.650288   	-0.819747   
2           	-0.68332    	-0.825788   
2.04        	-0.716558   	-0.830955   
2.08        	-0.749968   	-0.835253   
2.12        	-0.783516   	-0.838689   
2.16        	-0.817167   	-0.841275   
2.2         	-0.850888   	-0.843021   
2.24        	-0.884645   	-0.843942   
2.28        	-0.918407   	-0.844053   
2.32        	-0.952142   	-0.843373   
2.36        	-0.985819   	-0.841919   
2.4         	-1.01941    	-0.839711   
2.44        	-1.05288    	-0.83677    
2.48        	-1.0862     	-0.833117   
2.52        	-1.11935    	-0.828774   
2.56        	-1.1523     	-0.823764   
2.6         	-1.18503    	-0.818108   
2.64        	-1.2175     	-0.811829   
2.68        	-1.2497     	-0.804948   
2.72        	-1.2816     	-0.797489   
2.76        	-1.31318    	-0.789471   
2.8         	-1.34441    	-0.780916   
2.84        	-1.37529    	-0.771844   
2.88        	-1.40578    	-0.762272   
2.92        	-1.43587    	-0.752219   
2.96        	-1.46554    	-0.741701   
3           	-1.49477    	-0.730735   
3.04        	-1.52354    	-0.719334   
3.08        	-1.55184    	-0.707511   
3.12        	-1.57965    	-0.695279   
3.16        	-1.60696    	-0.682646   
3.2         	-1.63374    	-0.669623   
3.24        	-1.65999    	-0.656216   
3.28        	-1.68569    	-0.642432   
3.32        	-1.71082    	-0.628274   
3.36        	-1.73537    	-0.613748   
3.4         	-1.75932    	-0.598853   
3.44        	-1.78267    	-0.583591   
3.48        	-1.80538    	-0.567961   
3.52        	-1.82746    	-0.55196    
3.56        	-1.84889    	-0.535586   
3.6         	-1.86964    	-0.518833   
3.64        	-1.88971    	-0.501696   
3.68        	-1.90907    	-0.484168   
3.72        	-1.92772    	-0.466242   
3.76        	-1.94564    	-0.447908   
